"","fundamentalism","desconfia","promercado"
"1",0.61134122404626,0.762496470063601,0.42726686016855
"2",0.749823160619882,0.475642019841635,0.769559288978271
"3",0.566180846126317,0.66063315461384,0.316364888712077
"4",0.874493956755286,0.941851008717802,0.855805460912104
"5",0.118958576483768,0.66819006053536,0.110350879308406
"6",0.902246600699052,0.655791124176439,0.591339732746888
"7",0.587458920768307,0.989734705283831,0.545054278988552
"8",0.760559226306658,0.659242572462034,0.886034910218519
"9",0.300729553106762,0.685754930034281,0.412573304682345
"10",0.90261758376954,0.656587939951778,0.502147383295321
"11",0.691897110958632,0.658396967441625,0.308230595473296
"12",0.686912900902022,0.803200171998937,0.59392191882661
"13",0.310449318000838,0.666996195076491,0.880135288350198
"14",0.658324712281314,0.659873405669103,0.554854278293959
"15",0.898057888982835,0.719319024539215,0.888975286679236
"16",0.88287145364529,0.655563560256094,0.417320953240827
"17",0.755116320007232,0.620599064542422,0.558311655349823
"18",0.84866481278789,0.983265496344339,0.449922648261749
"19",0.844280448935488,0.655971129680182,0.342334735500866
"20",0.901881875774815,0.65599748357178,0.322934011226605
"21",0.636020548986208,0.661100501195933,0.795748754997454
"22",0.734262286621409,0.55420654255838,0.561504355380927
"23",0.260582576090066,0.769321097510191,0.814010377021148
"24",0.566975171596884,0.66196451765091,0.544337957839514
"25",0.853314879507204,0.940658762549085,0.396357875604225
"26",0.881431036520537,0.675625163072298,0.529318002427716
"27",0.859385926971414,0.983653875309709,0.442487736414709
"28",0.902427978861483,0.655796903058703,0.590961595422366
"29",0.646618090995917,0.621318854138479,0.707385215425746
"30",0.551674858512669,0.784142860561666,0.710502940353587
"31",0.511128952492096,0.928782743777216,0.950319165832149
"32",0.588571348074594,0.437645863741395,0.954344252576393
"33",0.895548938087997,0.531333964081888,0.433021340471294
"34",0.914990703202267,0.658392392159004,0.925890497731064
"35",0.853169496735014,0.964754531246925,0.794711000030723
"36",0.525717368221453,0.969845038788213,0.64545325649125
"37",0.703282699697499,0.78072549770718,0.632303686781899
"38",0.804027013815783,0.574746401248577,0.113568890792882
"39",0.772373399548177,0.822038067239753,0.7876340439248
"40",0.884720494449607,0.818466952659348,0.305930353026271
"41",0.839855606653401,0.473886674674951,0.581104314581629
"42",0.846798938983916,0.615945049632376,0.153736758604297
"43",0.895210763796282,0.922235488188753,0.650041638412397
"44",0.510202835997891,0.990659570351927,0.896579611275994
"45",0.538082715809155,0.806025751574522,0.516786317459258
"46",0.569449550991738,0.661615359924686,0.129584564185287
"47",0.894610777248789,0.657424427476048,0.866805781132501
"48",0.413892154480646,0.992593535914277,0.998758983851174
"49",0.555938172488459,0.660894073035466,0.338218202689358
"50",0.807030472031667,0.657324947855832,0.552567724261546
"51",0.59584401651298,0.987681021394336,0.46506333313247
"52",0.549592965609705,0.66228121516123,0.234670038172654
"53",0.767637073187515,0.946350572068647,0.58250509048029
"54",0.571183761489252,0.989222211705068,0.303736093624252
"55",0.807679933982215,0.657878814673489,0.721173220602327
"56",0.672886097184329,0.659058708800994,0.390070492142236
"57",0.344331107897421,0.971204436458928,0.124243075643858
"58",0.723955949711906,0.822423153390363,0.656399008693046
"59",0.224506532084075,0.667745083613717,0.671905630838348
"60",0.488235259938693,0.577261673551311,0.167116479187923
"61",0.899230893920806,0.618061586169603,0.863901610708225
"62",0.775186977363245,0.965232342864607,0.547008186225245
"63",0.648794759906319,0.252337449595175,0.565121717241291
"64",0.885254639725325,0.657444972648705,0.987884264424454
"65",0.632494263961087,0.839926646100233,0.353723449583673
"66",0.80159126172421,0.657194743822412,0.487168703019284
"67",0.848556356471801,0.926366429115007,0.87689732130183
"68",0.474170907272054,0.929781477538991,0.579911002500105
"69",0.331867910660086,0.625594859333956,0.216061690806283
"70",0.587959567219669,0.660949690992916,0.0294584693485594
"71",0.689403053912957,0.8045059220436,0.991255961424442
"72",0.480759764904828,0.170910372887352,0.0688959295068905
"73",0.931005581637943,0.656619072758902,0.503222882657856
"74",0.892950268147726,0.656887009480095,0.377168631889248
"75",0.607568520841079,0.739870187484984,0.71729887422218
"76",0.622829718944134,0.538361776902545,0.635465270581377
"77",0.5561173219712,0.988698963458051,0.556226346826862
"78",0.329095768688076,0.95088493437503,0.750356308934635
"79",0.789132341761612,0.637875802134096,0.533876605486721
"80",0.904881077362206,0.922298560987631,0.551772122256225
"81",0.880673090874862,0.654467479655687,0.0948346995837771
"82",0.767950265897703,0.94373138173417,0.388861675632769
"83",0.895525446433505,0.657772210403944,0.966471679153592
"84",0.542510171306322,0.66241074021187,0.712894569529191
"85",0.483266632497796,0.624313439232264,0.602035455497812
"86",0.124036081215207,0.996011070041822,0.0386801015834875
"87",0.767842854020379,0.840130180394689,0.309645215951742
"88",0.90479302972541,0.636031351034473,0.562017861659506
"89",0.641728115369247,0.883605498812714,0.790781319131429
"90",0.319370713147215,0.666466505143442,0.613662399100429
"91",0.596454510254609,0.659539723730542,0.147570657540398
"92",0.160270942825231,0.669231072232884,0.613787543135319
"93",0.242217319947924,0.97593897982916,0.828378104131416
"94",0.519939575688871,0.824663384503618,0.288849456667266
"95",0.726126069215361,0.620160656477291,0.301984988764522
"96",0.595131070976106,0.294434006781165,0.609642444224301
"97",0.377378051175477,0.932676492077772,0.0395029029481021
"98",0.749059240069717,0.475416904286167,0.408191546131328
"99",0.462096157499489,0.664314431385743,0.54534312753021
"100",0.296509179871321,0.811523127774805,0.942335178203476
"101",0.900931127289607,0.985745294001098,0.939260186717385
"102",0.846320178995378,0.858713485841469,0.853190372037756
"103",0.694983648634979,0.925171112874223,0.819595714268243
"104",0.860203420690405,0.698985203639064,0.612561899932574
"105",0.88486846129417,0.942320369490777,0.87842792541873
"106",0.541683266864829,0.927557198356578,0.578190682569084
"107",0.762709024787669,0.924470904624693,0.952680858689979
"108",0.66666698078386,0.944338784622447,0.540753383991077
"109",0.62333700959491,0.00579985078285252,0.384139542622535
"110",0.311346672259039,0.831862429973174,0.441483027073695
"111",0.600530108737715,0.537302144783127,0.691871991591866
"112",0.882334113003107,0.634765380086218,0.0947357255280913
"113",0.527050026456789,0.662711687665772,0.563199947709775
"114",0.688309722607371,0.823286489190721,0.732970511806973
"115",0.206678204922664,0.975888780665952,0.799132632686068
"116",0.883355643498534,0.920941043691974,0.0438809935179456
"117",0.732954991401487,0.924190296011616,0.71943370834586
"118",0.113358402050233,0.670701535971981,0.979483841121316
"119",0.883459047827954,0.656165942683003,0.602149054801174
"120",0.599923643263145,0.969604289353035,0.77835750669129
"121",0.00310489083308967,0.999354841642438,0.891643908092898
"122",0.569721527222067,0.537368027220361,0.564651636317339
"123",0.852712493875061,0.943446058645595,0.308476899268678
"124",0.850859200272995,0.638415372417499,0.833428331121311
"125",0.581863870247555,0.661261495543286,0.415159109725179
"126",0.795283707397086,0.656430767560989,0.0726725410886018
"127",0.413350308600113,0.992392524843044,0.91814868736196
"128",0.853226783110258,0.964791760966928,0.805877436131913
"129",0.798976776311478,0.659533265207641,0.677794339908296
"130",0.900474540068746,0.675454281431575,0.580384333174338
"131",0.708183982901435,0.783179293868403,0.602392525640367
"132",0.768882860870699,0.944409431432911,0.593586978565798
"133",0.937303420502549,0.329110252395973,0.873814655424894
"134",0.710766585432917,0.967787940605168,0.96490724285967
"135",0.737513165658359,0.965940973834856,0.556763640127923
"136",0.416885266700046,0.951955807672317,0.60937657973126
"137",0.884972742868166,0.615094428037134,0.0925986341539953
"138",0.815949316877521,0.920666963691348,0.104336949294022
"139",0.786037056792685,0.656313183007409,0.148379298861006
"140",0.170155486874839,0.669382179544004,0.87960964074717
"141",0.522998577633214,0.66236199321468,0.5975473521498
"142",0.873139529900298,0.657192595470284,0.3784336719347
"143",0.760116020273284,0.943722483394363,0.820576209832491
"144",0.908282021591647,0.617413188663984,0.88506821459284
"145",0.875650086668332,0.924747214429546,0.706387655752415
"146",0.898780285925528,0.329376251812075,0.752869491511517
"147",0.817919328605044,0.659147082360391,0.66146505556737
"148",0.852071684650026,0.96404107649671,0.580722098727969
"149",0.643313012533463,0.659640805200626,0.416292514952582
"150",0.552703085325925,0.824782659853789,0.32994878453603
"151",0.668452757345255,0.925633956829916,0.82045508907589
"152",0.88567189927417,0.657458266938238,0.987014361414536
"153",0.584406065734228,0.806312998156736,0.989948518412949
"154",0.599848735139621,0.498391891541882,0.63318313923605
"155",0.764668487276723,0.883341120804054,0.537748202097126
"156",0.937817858630181,0.203662733559202,0.176091391865521
"157",0.373565273970295,0.97292446649087,0.774541931436902
"158",0.896741019390542,0.983144136712835,0.161383146096905
"159",0.79367530971841,0.884358107826385,0.388208257532699
"160",0.585022245595845,0.97019068829817,0.876350253412584
"161",0.755105509269992,0.986539740276957,0.607010117554334
"162",0.841057984211544,0.984619636393749,0.636045154183742
"163",0.691309560682947,0.966354013967394,0.449660373776363
"164",0.527028413636315,0.925823921602939,0.162746233164693
"165",0.876948768945845,0.53212419029986,0.573956017262024
"166",0.867280207824817,0.616388555431197,0.383050997090365
"167",0.785440965893272,0.677293477401397,0.542891348036334
"168",0.558360693407513,0.519054809895394,0.876747187061731
"169",0.829853312822054,0.820553579465569,0.330431940766727
"170",0.852333857774857,0.884097199768485,0.721597191443655
"171",0.741468829894533,0.947712055382761,0.998180342189229
"172",0.432536408827942,0.664440994674307,0.264394119734802
"173",0.306964367312757,0.951428649936559,0.800211726296721
"174",0.789635218227298,0.658763681038114,0.885476895609534
"175",0.66777742766735,0.619877032403918,0.412056587362743
"176",0.768306639511956,0.657904071725457,0.53389371713839
"177",0.702858759759251,0.658563803048941,0.402347519538248
"178",0.912800608754821,0.657259942146628,0.59170958664512
"179",0.804243252874833,0.617410587762421,0.374054415221169
"180",0.497344894343107,0.623586471413559,0.136492737054545
"181",0.78845304964622,0.637241577563724,0.340020695622332
"182",0.874030486712776,0.737557413933893,0.357626223875452
"183",0.896978338181582,0.617262728986095,0.298173026992443
"184",0.899067538687381,0.617955423585994,0.832059907195646
"185",0.531521437260005,0.949775148218598,0.542886216062809
"186",0.478879921931048,0.663062204231226,0.575702178607342
"187",0.563441679032238,0.621651575684936,0.403867873445681
"188",0.880035265739401,0.780267422441903,0.449110011920747
"189",0.189090725828512,0.932935008849656,0.545336345098406
