"","fundamentalism","desconfia","antidemocr"
"1",0.963035490346866,0.669442947916243,0.135294188013012
"2",0.696144114350199,0.889282614751363,0.123420941278491
"3",0.948175080478188,0.668266902070387,0.12205523095414
"4",0.420288793883153,0.880260188653204,0.143332167706528
"5",0.706743056064296,0.900331350072735,0.136772528244643
"6",0.942830371733774,0.658626860205771,0.579951218111747
"7",0.943077304094759,0.340634801156376,0.399629124961839
"8",0.644784672399825,0.831520632740764,0.314018936748449
"9",0.852047168741869,0.77907448153162,0.398572518339065
"10",0.762524801109284,0.779199170070954,0.0512422533723065
"11",0.975424859679752,0.721639479841335,0.125418832471101
"12",0.953820875654586,0.990027645849345,0.207270328050837
"13",0.995256724949672,0.997839958643311,0.123506299644242
"14",0.82190436120782,0.98888844053956,0.262103729298001
"15",0.970878312563749,0.722444625801071,0.49895505782749
"16",0.949024561973106,0.943416367552494,0.435518529015002
"17",0.984229725735545,0.894200840450483,0.0351102623049063
"18",0.436141169492588,0.657077401311237,0.395637926352147
"19",0.964459758020786,0.568023570088604,0.087006267852212
"20",0.449017849697248,0.876141689177548,0.614804991655934
"21",0.333139795023887,0.48269069098407,0.52084879584026
"22",0.967941490257553,0.66904425280393,0.19445219472612
"23",0.865957899197722,0.604554265509384,0.896809543871204
"24",0.944048516486598,0.829677705044889,0.900302376738786
"25",0.53937543002205,0.988841687855906,0.172388647706057
"26",0.861976956473076,0.622599456246181,0.0915836843724188
"27",0.972010781272797,0.94224615814589,0.486514259196752
"28",0.0192311272720648,0.652471946519724,0.256211013401622
"29",0.922473362016745,0.986372301197183,0.411760128945699
"30",0.555805047975931,0.889340734707479,0.0468094329701674
"31",0.389437361137472,0.652764489146456,0.638576238794794
"32",0.16930727956688,0.762371280803255,0.37848897039211
"33",0.65997288935116,0.660403064241626,0.285042019063789
"34",0.762071420745507,0.823268672816229,0.657207143070867
"35",0.330468243829878,0.66346481733976,0.14452301491367
"36",0.0386133271218469,0.983523983591885,0.137585588351879
"37",0.678164114358107,0.658347985789214,0.535486819666833
"38",0.93121954966762,0.883065216068302,0.454670839821873
"39",0.577386285801313,0.992545720909731,0.11685635184105
"40",0.571218792381229,0.984135891997466,0.502106030964009
"41",0.854329015533912,0.658862959887828,0.630472874901945
"42",0.830057575117473,0.666862501108465,0.158956040542323
"43",0.945123598353684,0.939893516626285,0.618533466612823
"44",0.0221906916126817,0.545185801472254,0.29607148021006
"45",0.350566133847651,0.664078380703453,0.127261122975642
"46",0.710806395893857,0.66927638323994,0.0790862085188902
"47",0.676829745007083,0.549102540044872,0.482920141110998
"48",0.940618492602852,0.502556920522343,0.146100820176692
"49",0.81432479850776,0.350148321208334,0.366296262244685
"50",0.63313836953878,0.664092686374171,0.286832549167249
"51",0.960775687414283,0.826414681016474,0.191030772653555
"52",0.990419331362936,0.888737617140326,0.383792866244081
"53",0.98479546565027,0.788894239857715,0.0923240650167018
"54",0.65130583154353,0.984292787144114,0.53823922272368
"55",0.578428855164702,0.61360866497055,0.352057419127285
"56",0.966314129508068,0.666888003137988,0.335521347243925
"57",0.408548921375205,0.549021649936662,0.596385299276224
"58",0.967161696360274,0.662191537807891,0.567155583997988
"59",0.843342470398976,0.665979792256399,0.342525217271038
"60",0.327966491199718,0.981865923520674,0.285180328891788
"61",0.542556308264387,0.982624879429,0.52202958508226
"62",0.5761476875927,0.988094387810623,0.320707179506379
"63",0.690876541477689,0.665899165944844,0.251857582240495
"64",0.840973888208033,0.827952380905373,0.518359351318988
"65",0.853580623467462,0.948592898530369,0.0928065228545733
"66",0.545978416379977,0.656370531587306,0.566084953744146
"67",0.581548758490023,0.662932073409988,0.116198624433815
"68",0.956042089949304,0.827580290117107,0.125061565294404
"69",0.276607035655933,0.876007874918241,0.390926392181556
"70",0.777688512732194,0.887311399064942,0.0724878619776195
"71",0.958037426656791,0.669169589713579,0.146824801299754
"72",0.25793046407711,0.649205017025372,0.845028095577485
"73",0.525806877280954,0.223317507675397,0.72031262628855
"74",0.96136856723539,0.567499069316449,0.0925890324349369
"75",0.839033438941346,0.334439285196743,0.55161260251269
"76",0.815690676797877,0.890692821306874,0.0464099182624754
"77",0.948336623477193,0.887694217582403,0.122941166208371
"78",0.846040569610584,0.659591132316263,0.561767090912204
"79",0.972879455756064,0.890660474905942,0.110553217408405
"80",0.621133088109731,0.658205592237201,0.4885211646358
"81",0.984303469350793,0.890162189883316,0.22454433968785
"82",0.831733707350958,0.4534320036439,0.10922632626754
"83",0.876005585009979,0.983435436340317,0.648189156618872
"84",0.389437361137472,0.652764489146456,0.638576238794794
"85",0.404074068320311,0.546905699315793,0.62803588814723
"86",0.994474253590921,0.993699767392599,0.312070221045678
"87",0.964824330341389,0.988809695456726,0.460604741327986
"88",0.995497352374717,0.999266473301451,0.012258885141051
"89",0.66603381853445,0.989255918121109,0.17151650767317
"90",0.941615876966616,0.656143329971066,0.810737339065174
"91",0.916317334077184,0.720133475376421,0.469840930906977
"92",0.972666541225325,0.672127839979156,0.094103504596264
"93",0.84795366013172,0.88363649709039,0.44065699969967
"94",0.684829351762442,0.66317834195229,0.252098396693349
"95",0.986188544790637,0.997915804005386,0.084939554448577
"96",0.862939908818199,0.996949667068405,0.0587923399286443
"97",0.907127564226329,0.665844659169464,0.150748893458132
"98",0.867638975582934,0.665585468496863,0.325541284764467
"99",0.968482047436128,0.662208617535034,0.576204881232675
"100",0.604677902908122,0.755126011387318,0.835794162882174
"101",0.0184042549658111,0.808330219361991,0.184254643061086
"102",0.863989222877206,0.661054898454138,0.548227676892982
"103",0.803812375924877,0.992798255643494,0.131044361318285
"104",0.941439939018528,0.88924510026785,0.156335587302041
"105",0.93528923957009,0.664856828028083,0.178677917898295
"106",0.337104180121076,0.937199306501477,0.188348393071768
"107",0.441551679541083,0.774045761538385,0.0546948655477238
"108",0.971241799794761,0.986517588789153,0.567300769186012
"109",0.753575424533758,0.993800411284327,0.121326588349541
"110",0.954426833006793,0.994109232852961,0.191884140576588
"111",0.800599549925878,0.873380426321168,0.870780458015291
"112",0.908693528061174,0.663725152592442,0.245446024706121
"113",0.995497352374717,0.999266473301451,0.012258885141051
"114",0.575729008527536,0.661721646163376,0.205988826147987
"115",0.854329015533912,0.658862959887828,0.630472874901945
"116",0.945193889732904,0.659109366854316,0.639691607022962
"117",0.183058376742433,0.478227174511545,0.838273109113431
"118",0.995497352374717,0.999266473301451,0.012258885141051
"119",0.494029696210879,0.60111208897787,0.471314311358795
"120",0.300425058432695,0.66125996208275,0.326199233196483
"121",0.978137560849861,0.993043947267627,0.258916262490312
"122",0.526741863845996,0.662979119659074,0.192398440500747
"123",0.955693395319499,0.893632355993542,0.0560753061613526
"124",0.718345779147162,0.548083855869309,0.144845095091124
"125",0.697152983416731,0.985213434366995,0.406951673891359
