"","fundamentalism","desconfia","promercado","antidemocr"
"1",0.387061222742212,0.8351257284805,0.780326788888436,0.0475461980675195
"2",0.188628021997576,0.900317659233796,0.746626615182228,0.0377429790589298
"3",0.142188705857022,0.947760957198358,0.162649637574056,0.0761220622171546
"4",0.47628673551482,0.748337370679188,0.766351708087851,0.0550670699022628
"5",0.20162553158863,0.620568066475604,0.407337258308662,0.0843424034344063
"6",0.213175847141607,0.905596674612149,0.129091695178498,0.150698837126473
"7",0.253342720715104,0.811496688461974,0.742568965264384,0.0420703237525005
"8",0.35612598838232,0.879600911698058,0.640552153497335,0.098627927458711
"9",0.892644858651222,0.570643637656576,0.700217484549088,0.117732860194525
"10",0.146389145870597,0.560606329536211,0.837709171714537,0.0347531358152606
"11",0.294686418140286,0.727885681225746,0.453251964707207,0.450881103497334
"12",0.295189849130072,0.745828409092518,0.466060200804323,0.382633036001937
"13",0.534418332801143,0.855810551697206,0.482775244913629,0.737199415026362
"14",0.281411206756949,0.632311323748034,0.541760758619666,0.55891501461615
"15",0.560461353186863,0.827016882495462,0.501534996936359,0.441559117745573
"16",0.424841495989076,0.764249906064048,0.674373782405291,0.0596154910320914
"17",0.62937861785499,0.467544497039939,0.828730537475078,0.0886660291111067
"18",0.906325409709809,0.540687407336499,0.475872085396285,0.597477231965506
"19",0.761513736733938,0.435759345732606,0.778507736011802,0.387029787806196
"20",0.282522805272488,0.576691069174012,0.578917293614944,0.645749360448071
"21",0.906355724900157,0.464553905066117,0.649721420546559,0.166766182412344
"22",0.600812921101314,0.738078257370003,0.632937696847518,0.174816472290185
"23",0.358831558627513,0.935777412255633,0.356160278433352,0.155621746323882
"24",0.54246792684625,0.564487454848638,0.165446559515896,0.405769715983771
"25",0.58584652940706,0.912622208566943,0.372527267665393,0.458955978682427
"26",0.165706380449517,0.47816738874008,0.452862272176919,0.121121796963596
"27",0.298066014795147,0.406898577980769,0.109841784827604,0.556702901849547
"28",0.145099026443144,0.331470549582386,0.847769197792764,0.186326193104009
"29",0.905037958282886,0.677500715106357,0.698543989606079,0.485347587834064
"30",0.562475308547132,0.339966766366832,0.361840637603435,0.421246192185711
"31",0.0755445052375005,0.882465477480699,0.422495955979771,0.166210242007965
"32",0.652342411236876,0.985984319412413,0.335726173442995,0.109170467130408
"33",0.0976175433753462,0.290030933067708,0.722144837950734,0.101512027503942
"34",0.639847846198139,0.741743995283048,0.848162389644995,0.0715723753166623
"35",0.323421930368901,0.738145180682044,0.543319202533142,0.235947258207837
"36",0.237641816506313,0.651169091369145,0.469877423093269,0.317921648454443
"37",0.20569346078946,0.664269978127701,0.583308873755433,0.0916291088204252
"38",0.447887219612036,0.640121854930786,0.540685143766504,0.428957629991003
"39",0.0743382048192716,0.890009369711658,0.644797688723541,0.040246643281027
"40",0.164789930416218,0.804217361409585,0.320850588558079,0.340323335804316
"41",0.0629181883920097,0.870634430273471,0.400631042150592,0.345896464849014
"42",0.117275443029687,0.555288327092283,0.466835258301642,0.279891473358577
"43",0.675553070079407,0.789571599854531,0.62962660127598,0.189988788654159
"44",0.886662751958364,0.476461038096516,0.522319489335403,0.549213931488933
"45",0.316318189194316,0.424809108995513,0.502556972794401,0.154827690744075
"46",0.458003330828289,0.576039012584812,0.670891074050989,0.345170753849289
"47",0.453577573903338,0.59259625072827,0.262736517898813,0.286132620613825
"48",0.764394393304901,0.40874968914556,0.747161107369839,0.249791378031186
"49",0.666314627187656,0.356102813412045,0.79074171135098,0.497126065338216
"50",0.573068768640733,0.366861568636502,0.740058635332636,0.37044207573055
"51",0.219682234333411,0.983963112689412,0.761418781826985,0.030803111845932
"52",0.371592239912988,0.389137555456048,0.604528310655414,0.120098160029661
"53",0.26359191759684,0.658600026002697,0.462748926634483,0.21067129767528
"54",0.257215074956815,0.966304290961651,0.501928896482139,0.37493584084457
"55",0.0365068351418556,0.90619342556018,0.182619302047849,0.141682649617693
"56",0.937538414154217,0.336621107862406,0.788467001369424,0.306623034008677
"57",0.974275086809941,0.234450173844944,0.823116040386159,0.545253659217218
"58",0.277499109663976,0.605558735356369,0.495147995030333,0.260702832321503
"59",0.300006885432174,0.559497788205652,0.734913138711808,0.071414252456221
"60",0.236514466062445,0.641519732346953,0.687934558401197,0.151825832124767
"61",0.224201497577659,0.68117561757117,0.685950286784908,0.314851957343339
"62",0.564747700634505,0.509067315237125,0.519668116060427,0.114940089417754
"63",0.699288838554003,0.417956588638572,0.764529590655054,0.117858011578506
"64",0.380577987141409,0.54859638000293,0.621639352843291,0.260757192650263
"65",0.419649425733142,0.642416968265989,0.377504737984574,0.231460250493705
"66",0.799653828808323,0.732770785339644,0.57567412165032,0.477093745046471
"67",0.889282060029574,0.627819312861415,0.277655970681413,0.653952073557651
"68",0.837791851175931,0.891449047286069,0.697324879693611,0.0822687064954808
"69",0.169512094711704,0.7993949219299,0.67833490870232,0.0536840043460175
"70",0.154378522396914,0.908346427250246,0.30433427969686,0.0855763496744099
"71",0.55671006144563,0.713547327455739,0.1967280769431,0.184717663671635
"72",0.484216841466572,0.473354281164154,0.606220066531057,0.100925802102532
"73",0.44134467979686,0.552685489867306,0.633774308485619,0.190957639428809
"74",0.0158964659311303,0.675652476241564,0.200372215336316,0.0863621749104879
"75",0.478950582436438,0.553227398557961,0.582327289189891,0.229229865817458
"76",0.346483944020884,0.796861746893831,0.640020435233488,0.0850657127560001
"77",0.450282291446574,0.655078450349603,0.291716922650098,0.303208477126966
"78",0.652428839909314,0.601030471773911,0.97099710576101,0.0824325371401025
"79",0.568835363571039,0.656724124667021,0.774050211692791,0.0925107775904142
"80",0.353849312601021,0.793098669233779,0.640031631215035,0.138482020308715
"81",0.617378862297837,0.556962008592121,0.454043092387324,0.143927676736887
"82",0.186913973711871,0.483707238845825,0.241008162748997,0.115599854170964
"83",0.150694774245309,0.343421482739867,0.592510241148113,0.105805652151422
"84",0.0875572091903786,0.560012211684455,0.514570130943006,0.166380545455586
"85",0.0734198421382138,0.668073379604205,0.511039261813588,0.0771214639693359
"86",0.498033285291866,0.548300589854096,0.714893123740048,0.218740195012616
"87",0.441976378652474,0.54972477451743,0.720156994126434,0.202326062101789
"88",0.452006982240519,0.549324723765353,0.735450253433126,0.201488383657514
"89",0.475953590366497,0.666890417913467,0.708627233294024,0.206074148236021
"90",0.500431223750147,0.530155603786593,0.72880341460954,0.226835185112788
"91",0.0670875709311027,0.80109373540613,0.201459833635404,0.212502632654281
"92",0.343508919207127,0.703444728091869,0.585197778717954,0.212712030624063
"93",0.249313253526397,0.579038409762275,0.257594989441383,0.194256209513849
"94",0.487238046259641,0.527931678795898,0.232613215544516,0.21315993062368
"95",0.334029862257598,0.665176365926853,0.255144466388985,0.18340952859786
"96",0.215828120112769,0.739674709956696,0.520802631383476,0.233574170339489
"97",0.339951519826709,0.664973090756122,0.476577130348955,0.105688099916715
"98",0.157878779576832,0.668406999543519,0.466291334865914,0.0794390404321557
"99",0.490579863990874,0.659498019232727,0.67506232358942,0.0967027063884746
"100",0.263027633506413,0.66463437212128,0.558738273356372,0.0891175102982219
"101",0.296369522018024,0.987722374605859,0.565634167219103,0.0391824334360269
"102",0.208961278226183,0.34422055400805,0.498515677939241,0.122019013177051
"103",0.0682661827357844,0.396344633172207,0.471592891872934,0.0968015980000401
"104",0.635958971182564,0.329933054915447,0.583391904028148,0.251433107218502
"105",0.576802665488691,0.330309615149611,0.725570914192108,0.200967802405584
"106",0.118903797345034,0.421326862954261,0.675125995617886,0.163777719218032
"107",0.0844921554522096,0.345816590584712,0.592372689870717,0.0784433390928568
"108",0.491333725099497,0.327361331734362,0.828074657314075,0.215553835891976
"109",0.401699871706892,0.509491692451541,0.583719070580417,0.103145451215584
"110",0.275080001517683,0.514247725447545,0.407876120869468,0.111735636226429
"111",0.564620503231733,0.554843235861449,0.503697657271543,0.193673873393752
"112",0.242289295482696,0.616625312650852,0.476770336787146,0.0803000428227798
"113",0.897766560816119,0.47029187651486,0.579355263988888,0.141970582879371
"114",0.0634190016678834,0.623730787958347,0.20571734916793,0.0950461287660468
"115",0.891191982726148,0.518700287198986,0.489126348478453,0.147273842980119
"116",0.611642258750473,0.982438139077227,0.489875813802462,0.108912004625453
"117",0.0399360263098623,0.483136703416817,0.522448191738782,0.0693780481031546
"118",0.455492733722314,0.651938034043329,0.717432332388114,0.194056112323174
"119",0.267524332896993,0.610938348809783,0.616941237831244,0.140264451614484
"120",0.503477622333685,0.660912519758261,0.581799393197071,0.108645458278559
"121",0.451302801434198,0.549242756776379,0.697599297087165,0.21642216239316
"122",0.446781196490829,0.547939683814727,0.777551563028974,0.206786932528799
"123",0.443332303234782,0.549005919671614,0.717923367255926,0.213343467602874
"124",0.506394190937719,0.54841673130745,0.70131883963862,0.221076703853466
"125",0.344732341948505,0.555556921355117,0.414289602164076,0.239252609233367
"126",0.289061631225421,0.552198160224687,0.261914027677962,0.348661691495265
"127",0.402337825182201,0.792130337966013,0.528489850289731,0.156027786452612
"128",0.435160283580426,0.554804094124629,0.856971492398441,0.0804472786757788
"129",0.305218619662507,0.904255964800411,0.164035417034083,0.179043000388705
"130",0.328805239792592,0.557146924907976,0.186066141873957,0.300522981986763
"131",0.275420310549595,0.666063648288156,0.46501956623355,0.101066205725642
"132",0.376449976377236,0.987975765595116,0.399470173151564,0.086998842888273
"133",0.396889278086853,0.661146709469381,0.408374858619145,0.179355886978421
"134",0.527462461356748,0.780336668798023,0.416818211637583,0.189358655736848
"135",0.326821406966037,0.752121112478497,0.451056450598276,0.0991075427446003
"136",0.484400996570002,0.476923698681229,0.526042080430877,0.10997528188455
"137",0.425055119804824,0.798874650328531,0.544949926604801,0.0820071362077759
"138",0.68524886679783,0.657824362014942,0.615307792335739,0.121554504108252
"139",0.566975082540225,0.880074499966938,0.569866038904238,0.0947645909251548
"140",0.38457763809565,0.985463074214591,0.539989977083739,0.0715477125775368
"141",0.885069068397785,0.334683918738831,0.423270587618655,0.182656788936593
"142",0.441180816781289,0.596823990904327,0.584753453009428,0.273710101153394
"143",0.0503572321934242,0.5659223730664,0.561074888167346,0.0684211269593429
"144",0.0143525789038217,0.724689238772585,0.198222974213269,0.0817630218003915
"145",0.26190884298947,0.563284854080982,0.673012702325141,0.074824073518506
"146",0.557328320859046,0.485672284717691,0.794705004401053,0.105478875356578
"147",0.0324390515608147,0.635491607729934,0.468664870296455,0.0603514249331465
"148",0.35685530699101,0.644217549966529,0.794851922535508,0.0614377815359579
"149",0.272321758819325,0.607558354078423,0.811097409754312,0.0553716191845768
"150",0.611673888502148,0.472500632465338,0.681862341987551,0.103753847339002
"151",0.0449286286828082,0.484764377751302,0.294167601223737,0.0963696472788444
"152",0.150366351713777,0.564714007264484,0.465059480967106,0.0782959274920965
"153",0.0847037055073107,0.721179438266887,0.475145361419614,0.0561162348215421
"154",0.0416714278953144,0.480116926784913,0.52567172581997,0.0800128408526557
"155",0.0373464700005658,0.938408708347576,0.580800002632142,0.070975851182726
"156",0.0483493165005175,0.495624354204051,0.624482705039462,0.0781400638369277
"157",0.137900087112126,0.519386603650307,0.510538238856885,0.468275050430745
"158",0.971307132183696,0.613741211990626,0.900552796308383,0.591367440730709
"159",0.256362822148302,0.804250058557394,0.410156918923423,0.0713476436768623
"160",0.928824849768578,0.854105142412066,0.513680941056854,0.513324003486466
"161",0.217633572404318,0.686193250892092,0.751203368813365,0.219694184814142
"162",0.337606673000441,0.65787749231992,0.850668843836473,0.0729759905587551
"163",0.23585328278358,0.708052681727056,0.758085816994843,0.158299701401444
"164",0.251778044557808,0.660309060732384,0.864299516751801,0.0422153569986487
"165",0.499707250137743,0.882687315097533,0.471405326148425,0.0999095915326085
"166",0.459898248059801,0.688608694399511,0.122452240466277,0.417667266603621
"167",0.729301696566375,0.639742049230396,0.856776421700702,0.290066414192241
"168",0.456085809379595,0.649321320889891,0.838395869877877,0.187977216168456
"169",0.369989607056725,0.65771144326247,0.877370849258739,0.062250674413838
"170",0.365306301029203,0.930665834334256,0.681922759123118,0.11084799207323
"171",0.869757410042729,0.539587801318387,0.506586778534118,0.379710257424964
"172",0.945970876652875,0.503627746509719,0.834966751258302,0.296475044253739
"173",0.410805961610882,0.963778516193965,0.212977352150784,0.499283817627939
"174",0.914924267076271,0.418229995214913,0.616297481929579,0.175903335956584
"175",0.923542669209253,0.507343218671978,0.764560620462067,0.302311404532856
"176",0.267418827198278,0.847449440638415,0.867275649614322,0.0464423031622568
"177",0.28368960338558,0.980774163641387,0.896251200107757,0.0211638244938417
"178",0.101719569743465,0.90333049246123,0.468498288540454,0.0726366125506212
"179",0.669892617272998,0.693753581464346,0.593795871486099,0.119222391874529
"180",0.54282421233689,0.875405913878473,0.949198429635531,0.027531877284253
"181",0.583429640922409,0.321514251268208,0.658423305166306,0.351224173277923
"182",0.512886672234664,0.640385675217243,0.6955852272648,0.362221481282748
"183",0.131763697813115,0.665471374233481,0.616098148616198,0.0703923022725461
"184",0.387744731320049,0.610279698542011,0.558088244653442,0.15814279993832
"185",0.401065940978548,0.653014672004882,0.666750713691844,0.202690082733472
"186",0.587867857855436,0.614505271451606,0.400183899204956,0.359320764942124
"187",0.236323329665359,0.665086932922947,0.597101695071528,0.0715956169050709
"188",0.19551993185297,0.652735594905165,0.304690484288522,0.359557766791856
"189",0.186846464621099,0.665687950345339,0.645226156140556,0.0508470692026962
"190",0.215271443362772,0.659536583699237,0.853382658996877,0.0296822562580585
"191",0.239400033310173,0.83954929730616,0.603627345832005,0.227003507131696
"192",0.216438072774448,0.977616674045061,0.367634706495212,0.264869843524393
"193",0.233627984251252,0.97527310605479,0.627353628296369,0.202938737571258
"194",0.188106185585712,0.973040351882075,0.592224814288395,0.252672499780142
"195",0.324362735294924,0.975731934941103,0.686610800899685,0.165197812566862
"196",0.288805490211435,0.664673644050458,0.535551492250282,0.094169375569525
"197",0.29734802201462,0.648460306868122,0.61183523809941,0.299251225074619
"198",0.377327070639732,0.656705057348939,0.716014060593456,0.134269160764649
"199",0.303788994416361,0.746416987399414,0.589337417527414,0.133777322839684
"200",0.320396719803674,0.651714868513955,0.808213413519384,0.178936793086941
"201",0.712106905039989,0.406065922468373,0.787139329388561,0.279606702153616
"202",0.264867578846826,0.661963939770396,0.800028533439074,0.0401984398712048
"203",0.411222953609731,0.797843272691215,0.616540060436766,0.0724769073097233
"204",0.896565447616849,0.564255777142613,0.89935181489487,0.105981137833735
"205",0.600164231227685,0.40914412706987,0.784072684497728,0.248361578209942
"206",0.648581359197383,0.574924908843254,0.67504545038352,0.339306341500517
"207",0.48634801407975,0.969240094059596,0.593200585787447,0.275120549476716
"208",0.905587572177218,0.864458547019788,0.790723579978864,0.461586651625416
"209",0.149615200552875,0.579901932958939,0.331601335698992,0.197147348272363
"210",0.0678502835938898,0.849430089358196,0.827304842196915,0.0222129266517705
"211",0.86351870799514,0.695712194738616,0.830869298726643,0.179631850827627
"212",0.222546411054394,0.423973602287439,0.798564188363039,0.0699441412546311
"213",0.511179870918159,0.695084280535392,0.489854941312876,0.349642472124448
"214",0.896807325533041,0.628424058016903,0.658915058920177,0.506665064962948
"215",0.150732765073322,0.476126335319456,0.725456998174212,0.116535767433806
"216",0.912328827421335,0.575572513281326,0.741843830918519,0.504136584622256
"217",0.666326430475731,0.59491213686225,0.546000634099523,0.291139915701441
"218",0.5412073349143,0.702815696651234,0.922242710815995,0.078806067429956
"219",0.160820737749411,0.8794936721144,0.805084884960917,0.0616371285870162
"220",0.509035416838654,0.440424216123542,0.716887444071273,0.56416962765229
"221",0.581141140403732,0.815185056431637,0.461452651545602,0.366330761874893
"222",0.742803527725263,0.872077456240368,0.527297972630649,0.432941208014179
"223",0.54056779054469,0.815500322713546,0.361162328742,0.122970199944102
"224",0.742883604786403,0.688974696446795,0.60700496651402,0.370504480213027
"225",0.314748415038693,0.844090608201907,0.320975559767026,0.287166209844616
"226",0.861482587162396,0.649488401686136,0.917315647462902,0.113630995768277
"227",0.882940658133476,0.643043016699346,0.914901120212939,0.205054542975092
"228",0.909835132373492,0.636174400969554,0.688719998876962,0.124910150550332
"229",0.910208819311186,0.653331124908974,0.652860806003924,0.148617098800359
"230",0.521222729467575,0.427937632386647,0.23803412594892,0.183398811729722
"231",0.231075443067042,0.659222066456427,0.64394198545121,0.139718501331393
"232",0.191976580910904,0.719553330427741,0.397479734961341,0.0962375959219128
"233",0.394970573103114,0.524070281945638,0.405552876327653,0.216175791939963
"234",0.57344924901383,0.865337770849389,0.763947544939378,0.299140683703661
"235",0.265831891118853,0.600356046575619,0.671566701167762,0.241634555618324
"236",0.0321959528124182,0.584195132784529,0.198964253186995,0.195928295716639
"237",0.823637278639854,0.798611798345895,0.409036773828204,0.123609495979425
"238",0.225440107195194,0.89322524386504,0.163139225989908,0.0888741481357632
"239",0.246358701201157,0.890302548758702,0.230857695664244,0.104266350681743
"240",0.180582694104373,0.911459928909164,0.187261809653978,0.0802224680735688
"241",0.246265617964769,0.887845495872707,0.632170243729644,0.0575665650496092
"242",0.179569983006295,0.831426420745691,0.864422265798453,0.0297619581867163
"243",0.0225296148160482,0.57182442484864,0.238087611208708,0.103091903867583
"244",0.0370674742749436,0.701679214697943,0.557337239192694,0.0546098968386701
"245",0.0420555757472797,0.804315795413831,0.536739606720155,0.0476136751986528
"246",0.946820375771261,0.211984594396271,0.291918390825586,0.55794341616053
"247",0.82324127992334,0.403317794247468,0.151483768074655,0.536987954543572
"248",0.755743468204002,0.319430936063197,0.609015001272549,0.380633105669504
"249",0.916769538337473,0.539205142081229,0.434821204579005,0.695456021645552
"250",0.916170734921252,0.425432537102868,0.137014953009445,0.440234243077242
"251",0.453274703480298,0.839204811465747,0.42742661969782,0.27272899427496
"252",0.376454794639507,0.901219189636728,0.295570229037343,0.16762889861311
"253",0.285039885808474,0.754234233410026,0.3611989809884,0.105612309475366
"254",0.557119915372243,0.901669060797926,0.368922541449606,0.115291390761132
"255",0.275302863575913,0.73989761754246,0.556751999183801,0.242518462473165
"256",0.541009013875217,0.49191991342675,0.565343646732944,0.605937006033498
"257",0.369850648775577,0.851418501023401,0.349045834384395,0.165558598297131
"258",0.32983127498006,0.898592830274869,0.443888893322607,0.156861384403763
"259",0.384695868041806,0.891314629748934,0.365123158048949,0.284293762770668
"260",0.363379264434153,0.895672655393971,0.416557048564816,0.205211328971316
"261",0.501201443366328,0.423623176990165,0.550067445702515,0.134941086754483
"262",0.514918130904489,0.654909894587231,0.880732785527138,0.0858706489411789
"263",0.419959446492946,0.881337836380999,0.571809337235066,0.0916099096870702
"264",0.4696817055029,0.419704600600646,0.761800510558232,0.118255928598965
"265",0.207469173359444,0.74951075941338,0.657369559926092,0.0749428093261735
"266",0.475782602750706,0.553049344018886,0.926787424649351,0.0761462184454185
"267",0.908192531505807,0.602694060368662,0.75158455638156,0.141753290720718
"268",0.571773205526209,0.655815881876678,0.82484279999514,0.0869257790441728
"269",0.505574352398043,0.741704361729795,0.787120356236235,0.0770668127065741
"270",0.548295706604985,0.877900779210791,0.378645956304927,0.423602312020561
"271",0.415103996238451,0.589468177125246,0.758534952884549,0.382581926713726
"272",0.245156568999719,0.688098098497202,0.359831836665102,0.330729305213134
"273",0.168523311664794,0.775147218999231,0.551068590806237,0.254049142689806
"274",0.25093127623325,0.785186935851563,0.491431812555932,0.380086127438625
"275",0.0374578121580179,0.936888235054913,0.45539574630408,0.138182460475049
"276",0.932339995296546,0.682676135319368,0.779018997137556,0.378788554125948
"277",0.900259569716336,0.651005083921611,0.797100743746016,0.131069070206415
"278",0.20981698919291,0.779156883820192,0.775025954776382,0.110936999798586
