"","fundamentalism","desconfia","promercado","antidemocr"
"1",0.829411887058854,0.968851454988372,0.301387597508535,0.39411579528664
"2",0.673566290358337,0.577421873487713,0.267551779434949,0.346366282771499
"3",0.0373952111632179,0.481779668523961,0.517182800858571,0.0838291667003931
"4",0.554387572155144,0.924506681185223,0.165256939155237,0.110800433364089
"5",0.280418423133354,0.894488938055108,0.525007534184112,0.125893149512876
"6",0.531588861728499,0.562937392527367,0.861746965831756,0.378840373975269
"7",0.131049335417938,0.414702010298348,0.63766317717435,0.237499139173865
"8",0.395047718686091,0.638101641444706,0.752396659044044,0.362671646178674
"9",0.553008128006631,0.359585289546566,0.325653250776413,0.0894086172936185
"10",0.4899187100457,0.348713486562931,0.697891397393768,0.150713233101035
"11",0.466546113252441,0.88720709566504,0.374302567810561,0.305667961490545
"12",0.731614224027216,0.626715734642423,0.562118176480204,0.310811301093005
"13",0.469120658394551,0.671921394192073,0.147380677498104,0.102999897625791
"14",0.398820949771204,0.369586216830305,0.353619579546244,0.287523948403547
"15",0.747570657599367,0.66275912467906,0.470173006889824,0.0917982642826331
"16",0.431270375518324,0.40450781969314,0.475616734729303,0.0569114532592607
"17",0.46284965779262,0.294687517636186,0.467612639151462,0.0310932375208459
"18",0.0312364179083758,0.0962774914439583,0.377275164245678,0.245498388043683
"19",0.0752678359952595,0.837141085893501,0.691469550792556,0.215988698498543
"20",0.504779248711427,0.342758632780226,0.663935504398033,0.0379540471244347
"21",0.319440037906588,0.313518673498899,0.265029837088141,0.0250739430122467
"22",0.18050623471926,0.42907861129154,0.0502602847121352,0.0247802738942785
"23",0.539123024809302,0.342156002890898,0.694087831452098,0.0393723864665742
"24",0.452909924893177,0.383867970146516,0.909889459208108,0.106039724702524
"25",0.687964267992929,0.744083412618306,0.482414805156229,0.310269199064066
"26",0.618340192160464,0.94566926510862,0.298333650927156,0.0822441871209309
"27",0.511408717676784,0.348809651341632,0.521430425716787,0.0465870827209063
"28",0.489217779972557,0.660561127664242,0.268986889436101,0.080241804141239
"29",0.261477240569938,0.308567962604577,0.785432074467552,0.0504019809923613
"30",0.347174801855326,0.915974665771017,0.25143864580854,0.071657413462469
"31",0.266466394655112,0.401733376153891,0.440840973759219,0.22800326273608
"32",0.419806380211401,0.322563756226935,0.454260064342958,0.0413299205189675
"33",0.292765532222484,0.808730284028646,0.52783779037053,0.274363132417198
"34",0.183221400480518,0.916886289913689,0.301049723828288,0.146248703179101
"35",0.494971662102327,0.428057288790289,0.556304425686082,0.238060165005122
"36",0.514190371535327,0.298090299044501,0.605497054168912,0.0347629681882847
"37",0.463485339049002,0.459170566739746,0.590591168340425,0.322489040981577
"38",0.624974673517387,0.148473406069929,0.287593342434193,0.044876127634464
"39",0.133419220132044,0.92512875709732,0.637825268601636,0.0610913267745847
"40",0.182450492971168,0.495746968535392,0.454697808866607,0.231265531947655
"41",0.267005651513544,0.313198815590037,0.662821642209949,0.0491358644426171
"42",0.873205799273451,0.311365448727217,0.994320432749253,0.302316089958947
"43",0.656334971168421,0.63169252679619,0.479275720312588,0.0571519243917049
"44",0.493032518083707,0.429392123814378,0.519531851548709,0.237568908647027
"45",0,0.0406939687831511,0.321911693625187,0
"46",0.0522775154229264,0.819223886251868,0.350949409924084,0.175732917188857
"47",0.143375259368992,0.643302534839217,0.362102046711192,0.266919040945696
"48",0.030551312534513,0.507077237852679,0.474219878670688,0.0308174089996927
"49",0.285546533784495,0.560998753090212,0.230874584271624,0.0383161117880416
"50",0.729619309237916,0.89288488788353,0.601035768026674,0.470252607241635
"51",0.872538622109227,0.666315310348257,0.234663435335611,0.0723742297864626
"52",0.0317294978721905,0.671067463168313,0.312900458702912,0.0584888068915312
"53",0.549384636696336,0.460910828393837,0.461377640733116,0.371985385206118
"54",0.537850250025278,0.512479290736724,0.677122642517542,0.132287514594434
"55",0.502666928229096,0.367824408603233,0.583555737885018,0.0483218935068063
"56",0.0522690579295558,0.939472587021822,0.349991929848047,0.129322528403893
"57",0.233700359945898,0.874535880341656,0.787494423362676,0.396608772106722
"58",0.533924738356817,0.475771089500153,0.418444852789387,0.662285464045937
"59",0.539222089501543,0.966543513454117,0.193778610430627,0.354408633445669
"60",0.804121884004444,0.326989668565774,0.578773271665717,0.104350157125938
"61",0.394377067756124,0.30325396497024,0.694733004806717,0.101430052307527
"62",0.481929531543533,0.0394324623016812,0.5689959450939,0.0279373152316812
"63",0.692792614905437,0.966935039750199,0.270956848113609,0.374453805955133
"64",0.0474903706432141,0.285734601810428,0.939881057581296,0.0447508863872406
"65",0.448941916620839,0.866318801378286,0.519195390612244,0.0754951635167494
"66",0.598185870664407,0.281805942331033,0.513142662901795,0.0450941184630993
"67",0.64484151620204,0.378677859516701,0.48993145693319,0.0418860960840169
"68",0.856731368407718,0.363903270937442,0.665451716449146,0.290308065489759
"69",0.867313701172238,0.884724863232752,0.318208703996703,0.360460899317293
"70",0.116441314634337,0.566654627898851,0.581275717745917,0.0686192137118054
"71",0.876601644937334,0.775725696983905,0.239324964455557,0.529833473867767
"72",0.642260897744123,0.310976084287402,0.482231577753995,0.0477277649317021
"73",0.622795808100664,0.590193526820557,0.633884235136323,0.646288227725067
"74",0.0458136718561565,0.299805468313417,0.916404271642056,0.0351526584252287
"75",0.38702349215646,0.533583115959452,0.4851239180071,0.0726140465926872
"76",0.266682788171083,0.336090799568667,0.045518045030875,0.0418883882889601
"77",0.450665869490992,0.479801434413375,0.755791209091157,0.10953835007587
"78",0.86006801923191,0.571958119462366,0.673546336161547,0.259256932374966
"79",0.382662660731957,0.705527179712731,0.631253201419487,0.281580035399984
"80",0.370365443602915,0.283098381448871,0.386057055056255,0.0365405868441573
"81",0.534369679689005,0.94089055487467,0.393170284136829,0.0807525888104236
"82",0.105058859850683,0.0762304962237829,0.554451217795223,0.0286370238667524
"83",0.895077919272326,0.405155903322259,0.992514931505208,0.473076253170451
