"","fundamentalism","desconfia","antidemocr"
"1",0.656135841218832,0.915275590343137,0.13965384751564
"2",0.817336526283583,0.93599094877897,0.566270037638337
"3",0.740763796234964,0.912603193150916,0.351514556356638
"4",0.24411216104032,0.76963462476138,0.406402411747481
"5",0.636781613416398,0.989871315940827,0.390939955772167
"6",0.610231522010422,0.992170978031762,0.138233178887522
"7",0.712639045904082,0.984790970921886,0.913063983596189
"8",0.756294535265372,0.990203369198877,0.251921230495279
"9",0.693386588557352,0.963870274870378,0.412574598819049
"10",0.691044889630756,0.768100156726443,0.30704425865661
"11",0.969972668461189,0.940425721666706,0.18210693282897
"12",0.891054344675648,0.862584777123323,0.233291428837797
"13",0.542883759784668,0.688098721496428,0.251720972826526
"14",0.730428808458627,0.887244264114753,0.350519088900459
"15",0.123658458972427,0.948897213460413,0.121063441923748
"16",0.565315561113602,0.919783940836186,0.216651706535232
"17",0.551678082475446,0.770360006431185,0.288956857232448
"18",0.63836343818588,0.741358030613682,0.608390524337202
"19",0.470399824049447,0.731207309595278,0.257962270683984
"20",0.49195818539063,0.921267652125763,0.269230243379065
"21",0.132961534650581,0.691728686957846,0.246025711742537
"22",0.941609027507941,0.936857425262025,0.491408391747394
"23",0.193611360813035,0.947712800662388,0.159614000799769
"24",0.836074461894819,0.941249061201562,0.014272885921718
"25",0.946845436153717,0.524186629623018,0.0237219959916892
"26",0.121087221326326,0.973704595510851,0.0656056972036784
"27",0.576801353269285,0.943403998865672,0.109045411722677
"28",0.301231092453533,0.971122232004213,0.105226182537117
"29",0.696066852654167,0.967354982022373,0.012397458281678
"30",0.828610984858633,0.957896411450858,0.908323546854893
"31",0.324609431134187,0.691227888161022,0.00806174095062532
"32",0.545343723447291,0.660142618261755,0.200041591801878
"33",0.297742781081735,0.662813173578812,0.252404831914605
"34",0.15124053295139,0.666846437363876,0.0125820565199917
"35",0.694558266822764,0.655421240281973,0.664667810869329
"36",0.382816721739501,0.771885500380976,0.082174186209538
"37",0.844920148135235,0.657687298015498,0.088981547391844
"38",0.737566651634433,0.401787720395974,0.334830616508271
"39",0.671279125217062,0.659251707962794,0.115722034264216
"40",0.216328390375374,0.665273583486496,0.202431607890262
"41",0.42982889446553,0.662284182579401,0.202865780416426
"42",0.187308853349814,0.665847036551286,0.0815275242129549
