"","fundamentalism","desconfia","promercado"
"1",0.530602241861106,0.491653311547008,0.915104651134458
"2",0.95869618800452,0.301808648976916,0.256496931924549
"3",0.946903979035948,0.732049053107299,0.639298033088781
"4",0.807994830233212,0.419086726418761,0.670238168395839
"5",0.943944105618597,0.309983348438329,0.887795630906681
"6",0.832263075854142,0.227708531263242,0.621770518034019
"7",0.933280525777462,0.710839155113267,0.111120057568431
"8",0.934213500683593,0.611143139490328,0.887206051153997
"9",0.956447141113659,0.122369981292429,0.793282742613623
"10",0.932470380053473,0.620444097015187,0.721327527223279
"11",0.950683978154183,0.442611920353766,0.721923285547266
"12",0.942577530520955,0.509874217466237,0.737709602217618
"13",0.793430128437407,0.750995703885407,0.87134913153573
"14",0.960612041345295,0.31191433742424,0.82086891348907
"15",0.955019399425985,0.459700738176745,0.874864103859775
"16",0.93496534968483,0.460438912668849,0.899692939480047
"17",0.679044663229357,0.810422017579291,0.760347350728993
"18",0.548941087784971,0.564570277393486,0.493626855929056
"19",0.858521742984249,0.938671534366051,0.532752527369411
"20",0.825756823353766,0.803453041841054,0.607239968581119
"21",0.337747007309133,0.485612229356464,0.825034454269799
"22",0.773409101264352,0.558443652346225,0.644785256978716
"23",0.751792220291718,0.572114520006468,0.7212659883634
"24",0.798954605567916,0.547892832535044,0.320065457913609
"25",0.96910099423778,0.394083820216119,0.249859389808784
"26",0.988555469748214,0.00258442872432569,0.935344866451397
"27",0.951932292004735,0.483392366132438,0.26160321441238
"28",0.98805990580496,0.0332579420019573,0.378274702761554
"29",0.794124786011717,0.325398006452764,0.893185962829541
"30",0.829242751363481,0.626921279912848,0.800424764349136
"31",0.983544009315895,0.0150299346722493,0.718495529304912
"32",0.769679754558577,0.3700672049509,0.127194115104597
"33",0.992536680523042,0.153683796798472,0.154769517877372
"34",0.983412522949946,0.0471730141287728,0.133996310370622
"35",0.929707927278911,0.625630612624631,0.632243948779895
"36",0.936432841842506,0.569128788488462,0.423337647043722
"37",0.930308400852513,0.628054369840374,0.587005175919811
"38",0.785075197840921,0.0427623026168922,0.592611127558481
"39",0.940677587386083,0.775332339127351,0.147705790952804
"40",0.946283204882859,0.25518341172109,0.94023864737873
"41",0.86711005172658,0.550376292777202,0.896734286875116
"42",0.935797814819617,0.633874986198159,0.470643613376294
"43",0.96962190847762,0.00784535348399881,0.87575779162961
"44",0.963813513669033,0.18436677183173,0.123471061913987
"45",0.581853763291113,0.655263817662944,0.568616900169616
"46",0.826177790551921,0.270041359944426,0.331183980998543
"47",0.923608543373046,0.290711883308475,0.525308251455037
"48",0.973748715865747,0.245551261925311,0.495184282060839
"49",0.971627319525113,0.205010033168446,0.768834017092246
"50",0.984004315884205,0.0168879204612024,0.683816727097433
"51",0.966266903374065,0.540146601724431,0.141798407752246
"52",0.81861298886745,0.59710473842646,0.139165273908244
"53",0.708884481811256,0.165937699348499,0.756921319500675
"54",0.90135238127118,0.265349670706196,0.557065837973993
"55",0.965678322004252,0.486387608020065,0.369039563860578
"56",0.96962190847762,0.00784535348399881,0.87575779162961
"57",0.765648471792544,0.350727369370542,0.202773661232674
"58",0.797689805890244,0.563904238142204,0.783067890293028
