"","fundamentalism","desconfia","promercado"
"1",0.942980206715446,0.537801926399156,0.697773511898969
"2",0.757296260766031,0.874751892230797,0.176369710902144
"3",0.993918074218338,0.260089997773127,0.977326847246834
"4",0.971574151644311,0.476656240245891,0.56399782307257
"5",0.037900432456085,0.737096772308174,0.396544932290245
"6",0.696481937309134,0.987801305521629,0.273906015530124
"7",0.758717730041122,0.329629783670709,0.992318536043474
"8",0.46530036371775,0.56170693118245,0.903290270698601
"9",0.83873267253023,0.332519191750566,0.371104319198838
"10",0.680093699070728,0.388532769196917,0.798803758188724
"11",0.468962278501299,0.337624992404614,0.478898386878555
"12",0.966239567145416,0.491737741545796,0.325856335523052
"13",0.980016390435024,0.393005226433833,0.853425546627338
"14",0.971548818269821,0.497031707532793,0.952325124856762
"15",0.589919033861824,0.727323474308536,0.557600720326252
"16",0.960998082060421,0.702518162534488,0.738255545702114
"17",0.72880502561738,0.667498540857428,0.746997387296617
"18",0.79096001949318,0.623242663480265,0.793653200932456
"19",0.766895965846615,0.984562461681165,0.592654613294271
"20",0.850549673962364,0.657303720760405,0.554479178013358
"21",0.779256054372331,0.985141319500863,0.476857058845149
"22",0.949774793618475,0.169051270052224,0.489834383575231
"23",0.806309099265104,0.927303724869388,0.632521599293251
"24",0.343908473459874,0.337503615189361,0.79199383451508
"25",0.747712493242384,0.86390789525379,0.390749770097121
"26",0.809502267044077,0.600804073721296,0.67047835592673
"27",0.95817809904111,0.86005333508315,0.471365546529024
"28",0.976345128366389,0.00353164038541936,0.464453148107069
"29",0.443104967903845,0.990630017641922,0.448048563918431
"30",0.958568661450784,0.753999013866944,0.69505621371872
"31",0.931027498259342,0.98083996956356,0.762775772988121
"32",0.928944125972386,0.981544782555563,0.662187811704137
"33",0.979791294491837,0.271959249004369,0.665398437488394
"34",0.708134532651427,0.986518592104696,0.43843014108867
"35",0.511094591548915,0.988914831106317,0.544443092488043
"36",0.661790766989889,0.987213041189436,0.443777218483965
"37",0.966521039040137,0.81898505384358,0.818233456839975
"38",0.977497896136252,0.270354952584804,0.910949604299416
"39",0.973207814853315,0.460604792541139,0.620203969542222
"40",0.956820465893265,0.814156966237968,0.338015158223534
"41",0.584053471493443,0.987754318231754,0.546090658325321
"42",0.974933022935073,0.0693055595371775,0.491780266018371
"43",0.715205844258181,0.985668156585102,0.549052356325749
"44",0.963323593039568,0.610039833211074,0.356660834372088
"45",0.69104308786218,0.455723415817138,0.584911760742715
"46",0.747336964864554,0.98515706623988,0.549777944995213
"47",0.815053210051469,0.601306330046059,0.582205740514572
"48",0.966848627562266,0.824041190431054,0.841607313973171
"49",0.66346083249083,0.726669229412201,0.482091764913018
"50",0.639987650561374,0.986051187287083,0.669112177077815
"51",0.460698331452495,0.990700395913836,0.396021664915457
"52",0.441456899530645,0.504020053285584,0.375444104240101
"53",0.461319002204338,0.660869808563283,0.938643450079774
"54",0.709349126964239,0.985269344897252,0.622561785969498
"55",0.952463572776756,0.128531770294094,0.117447909909781
"56",0.692798950656848,0.401683632713862,0.231753918274659
"57",0.126440265241915,0.668731840599029,0.551576869684574
"58",0.762131659643977,0.917235926829047,0.812300424318089
"59",0.69108420943509,0.344057644417791,0.42358966461491
"60",0.937451222914493,0.867014938581406,0.909614170185157
"61",0.682881549381705,0.397059896991318,0.947256527725145
"62",0.746111423342482,0.59401773816465,0.404377589364143
"63",0.59285337957691,0.866035308698425,0.437523180906285
"64",0.674079296002423,0.594864727008922,0.447474861346749
"65",0.671402322728996,0.726362754260216,0.509237922133176
"66",0.612993880787833,0.483575047775538,0.37401743643994
"67",0.668131920132118,0.594496585471989,0.51660717537537
"68",0.670499235017582,0.600379183031736,0.280919025075024
"69",0.671495971414221,0.880532071757137,0.739301367401146
"70",0.663730287891752,0.865579134968034,0.338650411039501
"71",0.663031545089539,0.605692330751534,0.28420602291676
"72",0.65108696220329,0.988598387707368,0.261652618309757
"73",0.68821177510802,0.228798594099574,0.601376296088723
"74",0.67286416620985,0.604746078626581,0.402658472894679
"75",0.593175061803086,0.661629220609513,0.514000008699478
"76",0.68749485243344,0.332583162217753,0.718207988592003
"77",0.965430333170982,0.665153044691118,0.540030775947616
"78",0.671518656925272,0.726323397946675,0.514854690535206
"79",0.564506558310033,0.817927779576373,0.698806168709844
"80",0.574512054135609,0.546770481069675,0.874735742937888
"81",0.398343293420585,0.232775188919364,0.689757225621564
"82",0.454192552276904,0.486891758367202,0.252065770039049
"83",0.591630601721517,0.443061156881224,0.838500424443216
"84",0.418134569777493,0.989556952770696,0.667562669361836
"85",0.43567321142888,0.988383885816505,0.801792488596007
"86",0.97796772384341,0.198871305076461,0.829310488084281
"87",0.956720794713632,0.858166184784211,0.757284435544802
"88",0.951769774549702,0.204242030161245,0.998374391672172
"89",0.685311301697189,0.279731728565842,0.196460320073736
"90",0.151476440898371,0.995202042675714,0.451452184586477
"91",0.0527343349444405,0.936934768917062,0.96810936962844
"92",0.556825108542636,0.620831765417894,0.925732467120573
"93",0.873622537652215,0.395956273164147,0.662611257204561
"94",0.976829937259867,0.496761592703521,0.849761827751227
"95",0.700673125526413,0.985824308060493,0.55995245945568
"96",0.963289799830551,0.396283735395133,0.402123159118934
"97",0.683088738293084,0.295827935850539,0.449534753324132
"98",0.13115342763457,0.72922314602216,0.574212414146108
"99",0.961248231449913,0.495349475270297,0.44744175886463
"100",0.960065558391428,0.849944531746865,0.548642892606373
"101",0.501613547390301,0.988200326519887,0.673755275659956
"102",0.977737081472738,0.482681126420594,0.87341403730864
